_id,student_id,professional_id,created_at,first_response_at,status,message_count
456,296,267,2024-05-07 00:39:36,2024-05-08 21:39:36,replied,9
457,1285,297,2024-03-23 16:00:33,,open,2
458,549,458,2024-03-19 18:19:40,,open,7
459,1238,508,2024-01-10 11:52:51,2024-01-12 05:52:51,replied,3
460,901,102,2025-01-28 18:36:49,2025-01-30 15:36:49,replied,8
461,17,26,2025-01-12 14:17:41,,open,11
462,634,74,2024-11-24 03:10:13,,open,5
463,665,434,2024-08-08 21:34:03,2024-08-09 10:34:03,replied,13
464,1237,74,2024-12-15 17:38:24,,open,13
465,734,38,2024-09-09 06:02:11,,open,2
466,1211,410,2024-05-18 21:48:39,,open,9
467,1167,215,2024-10-24 20:25:58,,open,2
468,252,290,2024-01-06 09:40:58,2024-01-06 12:40:58,replied,15
469,1085,345,2024-07-25 06:25:18,2024-07-26 10:25:18,replied,10
470,1119,116,2024-12-19 09:36:59,,open,8
471,451,157,2024-01-31 22:45:15,2024-02-01 05:45:15,replied,8
472,716,485,2024-10-12 03:19:00,2024-10-12 13:19:00,replied,10
473,1062,459,2024-10-13 20:11:03,2024-10-14 08:11:03,replied,6
474,1047,356,2024-08-18 00:31:57,,open,3
475,466,345,2024-10-04 04:49:31,2024-10-05 03:49:31,replied,8
476,517,477,2024-09-08 05:13:11,2024-09-08 18:13:11,replied,2
477,566,38,2024-01-29 10:30:13,2024-01-30 12:30:13,replied,7
478,397,335,2024-05-16 02:35:31,2024-05-17 10:35:31,replied,2
479,216,68,2024-04-22 08:21:55,2024-04-22 21:21:55,replied,7
480,1382,115,2024-08-12 08:42:32,,open,12
481,964,159,2024-07-24 14:22:00,,open,1
482,124,280,2024-09-05 16:03:01,2024-09-08 01:03:01,replied,10
483,1112,74,2024-03-19 13:03:50,,open,12
484,128,146,2024-09-09 08:32:24,,open,7
485,632,85,2024-01-18 09:15:29,2024-01-18 13:15:29,replied,12
486,414,356,2024-03-02 13:56:50,,open,7
487,1500,436,2024-03-31 10:19:38,,open,10
488,419,135,2024-09-11 12:05:02,,open,14
489,1225,344,2024-07-09 07:52:26,,open,8
490,343,434,2024-12-05 09:15:25,,open,12
491,1196,406,2024-05-24 05:57:00,2024-05-24 09:57:00,replied,11
492,67,476,2024-11-05 15:45:33,,open,11
493,454,137,2024-07-30 19:06:45,2024-07-31 08:06:45,replied,1
494,1205,28,2024-11-17 19:34:29,,open,5
495,429,205,2024-12-25 04:31:45,,open,11
496,502,33,2024-03-16 10:57:51,2024-03-16 23:57:51,replied,1
497,1089,123,2024-09-06 03:08:50,2024-09-07 10:08:50,replied,5
498,1119,420,2024-12-23 19:01:45,,open,11
499,933,107,2024-09-04 08:22:54,2024-09-06 08:22:54,replied,15
500,872,410,2024-01-10 18:16:12,2024-01-12 10:16:12,replied,6
501,549,38,2024-12-11 03:54:02,2024-12-12 06:54:02,replied,14
502,1143,467,2025-01-22 13:33:41,2025-01-24 04:33:41,replied,12
503,283,130,2024-10-29 23:16:07,2024-10-30 11:16:07,replied,1
504,1031,280,2024-03-02 01:22:08,,open,9
505,547,223,2024-03-05 12:56:49,2024-03-05 17:56:49,replied,9
506,582,115,2024-09-02 03:34:51,,open,8
507,1046,371,2024-12-29 00:35:48,2024-12-30 21:35:48,replied,10
508,917,38,2024-05-09 12:09:09,2024-05-12 12:09:09,replied,10
509,675,128,2024-11-18 15:29:11,,open,1
510,1155,280,2024-08-25 12:02:59,,open,4
511,590,345,2024-04-12 07:01:02,2024-04-13 15:01:02,replied,14
512,205,467,2024-03-16 07:50:05,2024-03-16 19:50:05,replied,4
513,181,410,2024-08-17 17:51:21,,open,13
514,1196,38,2024-11-07 13:21:13,2024-11-08 18:21:13,replied,6
515,1155,340,2024-06-18 03:12:09,2024-06-19 22:12:09,replied,10
516,447,75,2024-09-20 02:06:45,2024-09-23 11:06:45,replied,15
517,1063,51,2024-09-12 19:45:25,,open,4
518,1331,26,2024-11-09 18:28:17,,open,8
519,456,329,2024-12-15 02:27:56,2024-12-15 21:27:56,replied,14
520,293,406,2024-11-06 17:33:13,2024-11-07 03:33:13,replied,9
521,1273,51,2024-09-09 11:14:01,,open,11
522,1406,398,2024-03-17 08:52:30,2024-03-17 20:52:30,replied,11
523,654,62,2024-11-20 21:06:36,,open,11
524,42,329,2024-06-23 03:15:11,2024-06-24 00:15:11,replied,10
525,781,280,2024-03-03 12:44:13,,open,12
526,642,199,2024-01-18 17:38:58,2024-01-19 06:38:58,replied,4
527,277,390,2025-01-01 13:06:21,,open,6
528,32,327,2024-10-29 09:48:43,,open,14
529,313,33,2024-05-05 08:19:39,,open,12
530,1356,402,2024-07-09 21:09:39,,open,12
531,1427,289,2024-06-04 04:16:04,2024-06-05 01:16:04,replied,5
532,99,133,2024-01-24 23:49:36,2024-01-27 09:49:36,replied,8
533,715,334,2024-07-28 08:00:23,2024-07-28 10:00:23,replied,4
534,1229,146,2024-05-17 09:14:34,,open,9
535,999,432,2024-03-27 08:07:19,2024-03-27 08:07:19,replied,14
536,529,477,2024-05-03 16:56:39,2024-05-04 22:56:39,replied,12
537,1491,280,2024-02-24 05:57:15,2024-02-24 18:57:15,replied,1
538,1058,75,2024-11-11 14:51:05,,open,8
539,1335,467,2024-10-26 06:48:11,2024-10-26 18:48:11,replied,7
540,1484,353,2024-08-06 23:17:47,2024-08-07 13:17:47,replied,13
541,952,38,2024-01-19 10:10:30,2024-01-19 10:10:30,replied,14
542,1115,249,2024-02-16 10:29:48,2024-02-19 09:29:48,replied,7
543,1272,135,2024-01-31 23:54:37,2024-02-01 16:54:37,replied,12
544,1438,133,2024-12-07 19:02:54,2024-12-08 15:02:54,replied,2
545,170,175,2024-04-23 09:20:02,,open,13
546,1269,424,2024-03-27 19:47:59,,open,6
547,648,221,2024-09-18 22:58:35,,open,13
548,753,221,2024-06-12 04:16:04,2024-06-12 09:16:04,replied,6
549,1002,491,2024-02-27 12:45:23,2024-02-27 20:45:23,replied,12
550,763,33,2024-07-17 02:04:07,,open,12
551,693,280,2024-09-06 19:58:18,,open,10
552,442,280,2024-01-28 18:19:42,,open,3
553,809,157,2024-08-12 00:43:58,2024-08-12 18:43:58,replied,6
554,881,360,2024-10-08 17:40:11,,open,5
555,1463,62,2024-05-02 22:58:17,,open,5
556,737,381,2024-12-07 15:37:42,,open,3
557,1144,280,2024-04-09 20:24:11,2024-04-10 18:24:11,replied,5
558,1331,196,2024-10-25 10:30:15,2024-10-25 23:30:15,replied,4
559,41,345,2024-06-13 09:39:59,2024-06-13 23:39:59,replied,3
560,917,124,2024-01-10 08:56:23,2024-01-11 12:56:23,replied,12
561,786,508,2024-11-11 05:29:32,2024-11-12 00:29:32,replied,15
562,283,447,2024-09-14 08:36:19,2024-09-14 14:36:19,replied,14
563,779,26,2024-09-04 02:54:23,,open,15
564,755,65,2024-05-11 08:38:29,,open,8
565,291,157,2025-01-10 22:23:04,,open,1
566,1039,74,2024-02-20 07:04:33,,open,5
567,330,1,2024-06-23 05:26:28,2024-06-25 17:26:28,replied,10
568,1196,404,2024-04-02 21:20:44,2024-04-03 23:20:44,replied,6
569,773,49,2024-12-22 18:22:38,2024-12-22 20:22:38,replied,11
570,1405,33,2024-01-10 11:26:20,,open,14
571,1262,332,2024-06-26 09:08:59,2024-06-28 12:08:59,replied,6
572,1035,161,2024-01-26 12:11:30,,open,2
573,1474,35,2024-09-04 22:36:22,2024-09-06 04:36:22,replied,9
574,1489,133,2024-03-02 17:00:17,,open,1
575,695,137,2024-07-18 14:31:55,2024-07-19 21:31:55,replied,12
576,302,329,2024-07-16 08:45:13,,open,8
577,293,33,2024-02-01 05:59:36,,open,5
578,866,26,2024-08-05 12:32:16,,open,12
579,1276,506,2024-02-19 10:52:29,,open,3
580,810,74,2024-08-24 03:52:17,2024-08-24 05:52:17,replied,4
581,918,62,2025-01-05 17:11:13,,open,9
582,1366,26,2024-02-09 16:15:08,2024-02-10 14:15:08,replied,11
583,113,371,2024-06-01 13:38:34,2024-06-01 22:38:34,replied,8
584,133,180,2025-01-04 17:57:02,2025-01-05 11:57:02,replied,9
585,923,221,2024-06-15 23:46:39,,open,5
586,889,414,2024-01-08 11:00:11,2024-01-10 15:00:11,replied,14
587,1402,10,2024-03-27 14:57:22,,open,8
588,1196,353,2024-05-31 07:18:43,,open,11
589,961,199,2024-12-20 09:11:56,,open,5
590,1162,498,2024-11-12 06:10:40,2024-11-12 19:10:40,replied,8
591,986,496,2024-05-17 02:47:33,2024-05-19 03:47:33,replied,8
592,794,75,2024-08-28 09:35:22,2024-08-29 15:35:22,replied,14
593,829,504,2024-07-22 10:06:23,2024-07-25 05:06:23,replied,9
594,781,33,2024-09-16 20:31:26,,open,13
595,1464,323,2024-05-21 12:05:11,2024-05-21 23:05:11,replied,6
596,1382,6,2025-01-30 18:39:42,2025-01-30 23:39:42,replied,3
597,296,74,2024-02-20 22:07:01,,open,11
598,481,381,2024-03-14 10:52:29,,open,8
599,543,133,2024-05-21 20:56:54,2024-05-23 20:56:54,replied,2
600,1174,2,2024-06-29 01:07:02,2024-06-29 09:07:02,replied,9
601,482,74,2024-09-12 13:31:40,2024-09-13 00:31:40,replied,5
602,1438,33,2024-06-12 08:07:32,,open,3
603,514,62,2024-05-01 11:16:42,2024-05-03 01:16:42,replied,7
604,1211,105,2024-05-13 10:09:38,,open,10
605,1033,157,2024-05-02 01:09:54,2024-05-02 16:09:54,replied,9
606,735,420,2024-11-19 19:45:00,,open,5
607,365,434,2024-08-07 03:58:48,,open,14
608,480,210,2024-10-15 00:02:51,2024-10-15 10:02:51,replied,6
609,1116,33,2024-10-01 21:47:59,,open,6
610,699,470,2024-09-09 05:51:03,2024-09-09 06:51:03,replied,13
611,653,107,2024-01-05 09:44:36,,open,7
612,80,107,2024-11-13 12:21:23,2024-11-13 21:21:23,replied,13
613,234,45,2024-12-20 21:02:29,,open,1
614,1262,356,2024-06-06 01:31:31,2024-06-06 05:31:31,replied,12
615,413,280,2024-08-27 23:24:44,2024-08-28 04:24:44,replied,7
616,1221,33,2024-10-24 00:34:14,,open,9
617,1137,436,2024-06-03 22:03:26,,open,10
618,781,62,2024-12-07 20:07:02,,open,2
619,118,382,2024-07-12 20:25:02,2024-07-13 11:25:02,replied,8
620,1460,33,2024-12-30 23:02:39,,open,1
621,1202,473,2024-10-29 23:18:05,,open,15
622,1084,75,2025-01-13 07:06:31,2025-01-16 12:06:31,replied,10
623,920,51,2024-10-18 06:51:36,2024-10-20 13:51:36,replied,1
624,997,16,2024-09-19 04:14:26,2024-09-20 03:14:26,replied,8
625,1430,349,2024-08-11 18:31:50,,open,15
626,1153,460,2024-02-27 11:15:01,2024-02-29 13:15:01,replied,13
627,1127,381,2024-11-17 09:22:09,,open,14
628,254,432,2024-09-07 03:04:21,2024-09-07 05:04:21,replied,2
629,684,99,2024-07-19 11:21:23,2024-07-19 17:21:23,replied,13
630,1031,137,2024-08-07 12:09:24,,open,5
631,1066,143,2024-01-17 23:20:50,2024-01-19 05:20:50,replied,13
632,104,38,2024-09-11 20:39:41,,open,8
633,1149,313,2024-06-15 20:24:04,2024-06-16 01:24:04,replied,8
634,363,114,2024-12-23 22:00:12,2024-12-24 22:00:12,replied,4
635,1049,367,2024-07-28 04:35:28,,open,15
636,32,339,2024-04-18 22:49:16,2024-04-20 21:49:16,replied,7
637,670,38,2024-11-03 19:42:58,,open,13
638,71,251,2024-02-16 19:49:08,,open,9
639,588,33,2024-01-13 14:00:48,,open,1
640,1487,137,2025-01-26 15:11:04,,open,6
641,1221,157,2025-01-17 03:43:16,2025-01-17 04:43:16,replied,6
642,991,88,2024-02-22 03:00:40,,open,10
643,146,474,2024-03-28 06:04:29,2024-03-29 19:04:29,replied,13
644,792,133,2024-03-09 03:24:37,2024-03-09 04:24:37,replied,8
645,956,59,2024-05-28 06:24:00,,open,13
646,1060,143,2024-11-30 17:25:45,,open,8
647,703,469,2024-04-28 05:18:45,,open,2
648,300,38,2024-09-13 22:30:44,2024-09-15 08:30:44,replied,12
649,1138,33,2024-12-01 20:28:02,,open,7
650,901,490,2024-08-16 05:05:09,,open,7
651,28,137,2024-01-07 15:09:29,2024-01-09 15:09:29,replied,7
652,254,133,2024-07-27 01:22:07,,open,13
653,520,280,2024-12-21 13:08:25,,open,4
654,1186,62,2024-10-02 11:04:03,,open,12
655,1343,38,2024-04-28 12:45:33,2024-05-01 06:45:33,replied,3
656,330,442,2024-09-01 14:30:54,2024-09-04 03:30:54,replied,9
657,947,280,2024-01-31 15:26:58,,open,9
658,553,372,2024-02-23 19:13:41,2024-02-23 21:13:41,replied,6
659,1439,132,2024-06-27 17:26:48,,open,4
660,480,117,2024-05-06 19:55:33,2024-05-08 10:55:33,replied,5
661,373,133,2024-06-17 17:34:08,,open,1
662,231,38,2024-12-07 11:30:04,2024-12-08 08:30:04,replied,7
663,39,380,2024-12-10 19:52:25,,open,14
664,1138,137,2024-06-11 00:17:38,2024-06-11 04:17:38,replied,8
665,685,62,2024-11-06 01:13:15,2024-11-06 13:13:15,replied,13
666,596,107,2024-04-06 19:37:54,2024-04-07 20:37:54,replied,3
667,784,280,2024-04-04 12:43:20,2024-04-06 14:43:20,replied,4
668,199,133,2025-01-14 21:38:30,,open,6
669,1153,382,2024-09-03 03:03:48,2024-09-03 07:03:48,replied,2
670,1233,203,2025-01-28 17:29:26,2025-01-31 04:29:26,replied,5
671,786,59,2024-03-27 23:41:19,,open,1
672,13,33,2024-10-22 04:15:23,,open,7
673,1489,428,2024-03-18 17:21:57,2024-03-19 10:21:57,replied,5
674,1297,303,2024-02-20 17:23:04,2024-02-20 17:23:04,replied,14
675,1016,311,2024-08-28 13:21:02,,open,2
676,1015,123,2024-10-29 16:16:38,,open,1
677,1474,26,2024-08-21 09:04:47,,open,1
678,236,280,2024-07-17 09:39:41,,open,3
679,804,74,2024-04-30 23:32:43,2024-05-01 21:32:43,replied,8
680,1173,33,2024-01-31 06:50:29,2024-01-31 13:50:29,replied,13
681,334,107,2024-08-26 15:29:33,2024-08-26 17:29:33,replied,14
682,264,436,2024-11-21 15:11:03,2024-11-21 15:11:03,replied,15
683,804,204,2024-04-27 13:56:13,,open,13
684,1039,37,2024-05-21 01:32:35,2024-05-21 09:32:35,replied,15
685,180,450,2024-05-06 02:51:55,2024-05-06 09:51:55,replied,4
686,484,477,2024-11-09 12:39:41,,open,15
687,1305,67,2024-08-12 23:20:18,,open,13
688,39,340,2024-09-14 13:08:14,,open,1
689,1131,251,2024-04-22 02:42:27,,open,1
690,843,430,2024-10-19 20:28:29,2024-10-20 04:28:29,replied,12
691,814,240,2024-05-11 20:11:14,2024-05-12 04:11:14,replied,1
692,554,47,2024-06-21 23:25:22,2024-06-25 17:25:22,replied,2
693,184,128,2025-01-04 11:29:33,2025-01-04 21:29:33,replied,7
694,1328,345,2024-12-08 01:56:46,2024-12-08 09:56:46,replied,10
695,1246,469,2024-01-01 13:27:07,,open,8
696,1394,337,2024-07-22 12:14:51,2024-07-24 01:14:51,replied,9
697,576,424,2024-03-15 20:59:39,,open,12
698,1277,26,2024-06-01 11:03:24,2024-06-02 00:03:24,replied,9
699,221,200,2024-04-20 18:10:24,2024-04-20 22:10:24,replied,2
700,1144,340,2024-03-14 14:59:54,,open,5
701,1374,444,2024-03-22 17:35:45,2024-03-22 23:35:45,replied,5
702,304,133,2024-08-31 21:03:45,,open,8
703,1039,477,2024-07-30 04:07:50,2024-07-30 20:07:50,replied,6
704,1032,205,2024-04-22 19:06:56,,open,15
705,1318,133,2024-01-27 14:00:21,,open,13
706,606,436,2024-02-07 07:07:42,,open,3
707,21,272,2024-04-21 00:51:51,,open,14
708,1226,345,2024-07-08 17:27:36,2024-07-10 01:27:36,replied,1
709,895,133,2025-01-08 10:19:16,2025-01-09 01:19:16,replied,6
710,307,406,2024-11-11 01:59:30,2024-11-11 10:59:30,replied,4
711,707,362,2024-08-09 03:02:00,,open,12
712,449,465,2024-09-14 00:39:58,,open,3
713,411,280,2024-09-14 20:23:01,,open,8
714,1034,340,2024-03-15 22:57:14,,open,6
715,1174,371,2024-07-25 04:07:40,,open,7
716,1002,405,2024-01-20 17:45:03,,open,3
717,150,143,2024-06-25 09:55:04,,open,14
718,181,26,2024-04-03 10:08:22,,open,5
719,216,145,2024-09-23 00:11:08,2024-09-23 14:11:08,replied,9
720,1456,186,2024-03-05 10:37:17,,open,9
721,300,343,2024-11-04 19:01:12,,open,15
722,789,133,2024-05-31 08:47:20,2024-06-01 11:47:20,replied,11
723,354,62,2024-01-13 23:40:09,2024-01-16 16:40:09,replied,12
724,563,249,2024-04-27 21:13:12,2024-04-28 01:13:12,replied,9
725,814,105,2024-02-06 12:03:15,,open,6
726,843,342,2024-06-27 23:24:22,2024-06-28 10:24:22,replied,9
727,277,70,2024-10-17 20:39:58,2024-10-19 14:39:58,replied,11
728,276,328,2024-06-24 17:44:43,,open,13
729,1102,476,2024-04-28 02:26:15,2024-04-28 10:26:15,replied,10
730,664,204,2024-06-06 01:12:32,2024-06-09 16:12:32,replied,7
731,469,239,2024-10-29 17:53:02,,open,7
732,1384,325,2025-01-05 03:27:29,,open,3
733,1108,75,2024-08-21 00:16:43,2024-08-21 23:16:43,replied,12
734,870,37,2024-09-05 00:44:41,,open,10
735,932,67,2024-02-21 21:31:05,2024-02-21 21:31:05,replied,7
736,234,26,2024-04-21 16:28:08,,open,3
737,1175,485,2024-07-19 07:50:20,,open,11
738,655,74,2024-10-30 16:45:43,,open,4
739,1285,281,2024-09-28 04:03:58,2024-10-01 03:03:58,replied,5
740,234,254,2024-11-07 19:23:38,2024-11-08 00:23:38,replied,12
741,918,335,2024-04-27 22:37:06,2024-04-29 08:37:06,replied,3
742,1043,335,2024-08-11 23:08:18,2024-08-14 06:08:18,replied,2
743,807,484,2024-09-14 16:27:13,2024-09-15 20:27:13,replied,11
744,941,133,2024-12-31 22:06:52,2025-01-02 02:06:52,replied,8
745,474,33,2024-04-06 23:38:34,,open,10
746,708,434,2024-04-29 08:44:22,2024-04-29 13:44:22,replied,13
747,1412,128,2024-09-18 03:43:55,,open,1
748,597,380,2024-07-20 09:58:38,,open,7
749,918,280,2024-05-10 20:14:51,,open,12
750,1340,143,2025-01-13 12:00:25,,open,4
751,810,204,2024-03-21 00:59:39,2024-03-24 01:59:39,replied,12
752,948,133,2024-10-08 14:24:37,2024-10-10 22:24:37,replied,14
753,1035,33,2025-01-19 02:44:27,,open,7
754,657,353,2024-02-14 00:04:46,,open,14
755,1186,406,2024-08-13 15:22:22,,open,11
756,786,59,2024-09-06 09:49:45,,open,5
757,566,160,2024-03-05 12:58:21,2024-03-05 19:58:21,replied,12
758,1242,323,2025-01-12 03:17:05,2025-01-12 23:17:05,replied,8
759,353,280,2024-12-02 22:00:12,,open,2
760,1202,62,2025-01-13 22:24:22,,open,14
761,883,69,2024-10-18 21:50:10,,open,14
762,1435,26,2024-10-24 03:56:34,2024-10-24 20:56:34,replied,2
763,924,261,2024-03-17 13:36:12,,open,2
764,1175,410,2024-07-15 08:05:35,,open,12
765,1400,283,2024-11-23 15:28:06,,open,12
766,1145,169,2024-01-31 23:08:09,2024-02-05 05:08:09,replied,13
767,686,329,2024-12-23 20:52:17,,open,9
768,56,454,2024-11-05 16:10:16,,open,11
769,1145,240,2024-12-01 09:17:09,,open,1
770,346,77,2024-05-20 09:11:41,2024-05-20 09:11:41,replied,6
771,161,334,2024-08-28 00:26:06,,open,12
772,711,36,2024-07-26 21:50:51,,open,6
773,558,107,2024-07-20 04:07:27,2024-07-20 22:07:27,replied,1
774,517,267,2024-12-21 21:33:08,,open,11
775,422,280,2024-05-04 17:39:14,2024-05-05 00:39:14,replied,13
776,1337,137,2024-09-01 00:17:58,,open,13
777,1257,280,2024-05-13 15:23:37,,open,14
778,142,483,2024-09-11 05:47:53,2024-09-11 23:47:53,replied,12
779,1240,448,2024-06-25 18:13:46,2024-06-27 23:13:46,replied,5
780,165,280,2024-03-11 05:47:01,,open,6
781,970,62,2025-01-21 04:20:36,,open,13
782,601,283,2024-06-06 00:19:57,2024-06-07 02:19:57,replied,12
783,756,280,2024-09-24 07:32:38,,open,15
784,572,207,2024-05-03 16:01:36,,open,6
785,24,240,2024-03-27 14:08:56,2024-03-28 06:08:56,replied,5
786,1408,236,2025-01-28 02:44:49,,open,9
787,469,62,2024-05-18 04:26:50,,open,12
788,121,371,2024-06-03 06:32:16,2024-06-03 10:32:16,replied,12
789,941,33,2024-11-10 06:58:55,,open,3
790,1102,169,2024-09-13 05:06:56,2024-09-14 17:06:56,replied,3
791,1427,172,2024-10-26 05:23:49,2024-10-26 11:23:49,replied,12
792,1256,260,2024-09-04 06:55:17,2024-09-04 14:55:17,replied,2
793,514,459,2024-06-23 15:02:20,,open,1
794,394,448,2024-04-30 09:37:46,,open,5
795,39,218,2025-01-19 02:00:58,2025-01-19 12:00:58,replied,12
796,351,336,2024-07-16 13:41:16,2024-07-16 14:41:16,replied,13
797,346,204,2024-04-22 22:01:05,2024-04-23 13:01:05,replied,4
798,1499,447,2024-01-17 03:15:16,,open,8
799,1300,12,2024-12-06 22:37:08,2024-12-07 17:37:08,replied,9
800,888,340,2024-05-29 07:35:48,2024-05-30 08:35:48,replied,14
801,804,33,2024-11-06 09:23:51,,open,15
802,1397,484,2024-10-27 16:08:15,,open,12
803,1229,232,2024-10-09 16:52:20,,open,5
804,675,280,2024-10-14 13:33:34,,open,15
805,1451,74,2024-07-11 07:14:00,,open,2
806,1486,204,2024-04-14 11:07:39,2024-04-15 08:07:39,replied,14
807,1080,33,2024-07-27 18:27:46,,open,2
808,1420,33,2025-01-29 03:37:30,,open,9
809,497,401,2024-03-22 09:45:20,,open,10
810,363,74,2024-09-17 13:34:48,,open,14
811,358,62,2024-12-27 09:34:04,,open,14
812,78,221,2024-12-23 11:28:27,,open,8
813,925,347,2024-12-04 19:03:49,2024-12-04 21:03:49,replied,3
814,31,278,2024-12-14 08:03:16,2024-12-14 11:03:16,replied,1
815,1388,26,2024-09-19 23:47:29,,open,3
816,98,26,2024-10-02 06:43:25,2024-10-05 17:43:25,replied,12
817,443,33,2024-07-14 17:50:43,,open,8
818,675,26,2024-04-13 13:57:02,,open,4
819,1032,172,2024-12-17 03:58:24,2024-12-18 13:58:24,replied,12
820,1046,81,2024-09-03 15:17:38,2024-09-03 22:17:38,replied,13
821,1358,26,2025-01-29 12:57:58,,open,3
822,1182,184,2024-09-01 05:55:58,,open,1
823,1092,279,2024-10-05 08:07:08,2024-10-05 23:07:08,replied,13
824,110,130,2024-02-19 10:07:32,2024-02-19 16:07:32,replied,12
825,268,33,2024-05-31 03:57:37,2024-06-01 01:57:37,replied,10
826,1191,33,2024-05-19 07:09:18,,open,1
827,1012,345,2025-01-19 11:00:13,,open,6
828,142,477,2024-03-14 03:17:46,,open,10
829,1077,483,2024-10-27 22:36:45,,open,7
830,1073,415,2025-01-03 11:35:52,2025-01-05 07:35:52,replied,6
831,302,318,2024-03-15 11:01:17,2024-03-15 22:01:17,replied,3
832,1085,280,2024-11-30 06:30:30,,open,8
833,143,194,2024-05-23 08:34:00,2024-05-24 02:34:00,replied,4
834,362,345,2024-09-19 18:51:18,2024-09-20 00:51:18,replied,6
835,703,123,2024-03-14 00:48:24,2024-03-16 01:48:24,replied,1
836,1362,26,2024-02-17 07:16:29,,open,1
837,1059,205,2024-10-16 19:57:50,2024-10-20 14:57:50,replied,1
838,1495,280,2024-01-10 18:28:47,2024-01-12 03:28:47,replied,7
839,484,75,2024-01-22 11:29:58,,open,10
840,880,133,2024-10-18 03:26:59,,open,3
841,308,407,2025-01-21 23:08:47,2025-01-23 15:08:47,replied,4
842,547,228,2024-03-16 07:34:23,,open,15
843,260,33,2024-10-17 15:00:09,,open,15
844,687,17,2024-05-17 20:41:27,,open,14
845,1262,477,2024-12-11 17:23:08,2024-12-12 05:23:08,replied,1
846,1449,280,2024-04-03 10:14:20,,open,5
847,1449,33,2024-08-17 08:39:59,,open,3
848,924,303,2024-05-10 00:17:17,,open,8
849,313,459,2024-04-30 14:07:06,,open,15
850,535,275,2024-12-19 03:36:31,,open,9
851,1277,38,2024-10-29 00:36:42,,open,2
852,1039,280,2024-02-20 20:19:46,,open,6
853,236,345,2024-07-19 23:41:48,2024-07-20 09:41:48,replied,7
854,62,424,2024-10-05 07:35:42,2024-10-06 23:35:42,replied,15
855,748,434,2024-03-17 17:23:58,,open,2
856,1034,280,2024-09-15 23:32:31,,open,9
857,809,38,2024-11-02 04:08:21,,open,11
858,322,114,2024-08-17 11:19:45,2024-08-17 18:19:45,replied,13
859,319,436,2024-09-04 13:09:15,,open,7
860,592,345,2024-03-04 23:50:24,2024-03-05 21:50:24,replied,8
861,170,107,2024-09-13 17:27:52,2024-09-13 22:27:52,replied,5
862,772,345,2024-08-12 01:40:58,2024-08-12 13:40:58,replied,1
863,307,74,2024-03-10 06:34:31,,open,10
864,1149,280,2024-05-14 15:38:29,,open,12
865,71,26,2024-01-22 17:16:12,2024-01-23 11:16:12,replied,5
866,606,203,2024-05-26 05:01:46,2024-05-26 10:01:46,replied,9
867,77,491,2024-12-02 22:41:37,,open,9
868,1316,69,2024-05-18 11:34:07,,open,11
869,1075,38,2024-02-04 17:39:15,,open,2
870,712,64,2024-05-24 05:47:57,,open,12
871,507,349,2024-02-26 16:08:16,,open,8
872,330,159,2024-01-13 02:40:09,2024-01-14 11:40:09,replied,7
873,329,22,2024-03-31 08:34:02,,open,1
874,1402,26,2024-07-15 17:08:44,,open,7
875,1270,181,2024-06-26 09:09:33,2024-06-28 09:09:33,replied,14
876,634,432,2024-02-04 18:19:37,2024-02-04 19:19:37,replied,10
877,395,244,2024-08-01 12:55:21,,open,12
878,1337,436,2024-09-03 13:57:29,,open,11
879,1134,143,2024-08-12 17:54:38,,open,7
880,1267,390,2024-11-17 06:48:20,,open,14
881,1395,38,2024-05-27 04:28:15,,open,8
882,408,461,2024-01-09 02:25:25,2024-01-09 18:25:25,replied,7
883,62,465,2024-12-14 20:21:23,2024-12-16 01:21:23,replied,12
884,356,133,2024-02-24 18:40:09,,open,2
