_id,conversation_id,created_at,scheduled_at,completed_at,status,type,duration_minutes,rating
282,875,2024-06-26 09:09:33,2024-07-17 09:09:33,2024-07-17 10:03:33,completed,in_person,25,3
283,876,2024-02-04 18:19:37,2024-02-14 18:19:37,2024-02-14 19:06:37,completed,in_person,42,5
284,877,2024-08-01 12:55:21,2024-08-03 12:55:21,,cancelled,phone,41,
285,879,2024-08-12 17:54:38,2024-09-02 17:54:38,2024-09-02 18:32:38,completed,Video,60,2
286,884,2024-02-24 18:40:09,2024-03-16 18:40:09,2024-03-16 19:48:09,completed,phone,59,2
287,885,2025-01-14 10:59:10,2025-01-28 10:59:10,2025-01-28 12:16:10,completed,video,34,4
288,887,2024-11-05 07:04:14,2024-11-23 07:04:14,2024-11-23 07:52:14,completed,in_person,28,4
289,890,2025-01-21 18:46:54,2025-02-07 18:46:54,,no_show,video,51,
290,891,2024-12-30 05:59:30,2025-01-23 05:59:30,2025-01-23 06:51:30,completed,video,38,4
291,893,2024-02-22 08:26:02,2024-03-02 08:26:02,2024-03-02 09:36:02,completed,in_person,45,5
292,896,2024-05-26 18:38:43,2024-05-28 18:38:43,,cancelled,phone,42,
293,897,2024-02-03 23:42:22,2024-03-04 23:42:22,,no_show,video,37,
294,904,2024-04-21 08:29:18,2024-04-27 08:29:18,,cancelled,video,39,
295,905,2024-03-27 12:00:32,2024-04-15 12:00:32,2024-04-15 13:17:32,completed,in_person,23,4
296,907,2024-09-01 20:06:26,2024-09-16 20:06:26,2024-09-16 21:07:26,completed,video,57,4
297,908,2024-06-30 11:46:29,2024-07-04 11:46:29,,cancelled,in_person,54,
298,913,2024-08-26 09:35:36,2024-09-05 09:35:36,2024-09-05 10:11:36,completed,Video,55,5
299,915,2024-12-19 09:31:18,2025-01-01 09:31:18,2025-01-01 10:17:18,completed,in_person,44,4
300,917,2024-04-22 03:56:56,2024-04-30 03:56:56,2024-04-30 05:21:56,completed,phone,34,5
301,920,2024-08-24 21:45:07,2024-09-10 21:45:07,2024-09-10 22:26:07,completed,Video,57,4
302,922,2024-10-01 03:18:14,2024-10-25 03:18:14,2024-10-25 04:48:14,completed,phone,51,3
303,923,2024-11-20 10:58:12,2024-11-22 10:58:12,2024-11-22 12:08:12,completed,in_person,27,4
304,925,2024-11-05 19:43:09,2024-11-13 19:43:09,2024-11-13 20:34:09,completed,in_person,26,5
305,927,2024-10-09 06:32:41,2024-10-18 06:32:41,2024-10-18 08:02:41,completed,video,36,4
306,934,2024-06-09 08:34:05,2024-06-13 08:34:05,2024-06-13 09:31:05,completed,phone,38,4
307,936,2024-06-02 15:26:27,2024-06-19 15:26:27,,cancelled,Video,58,
308,939,2024-03-07 14:29:49,2024-03-31 14:29:49,,no_show,phone,25,
309,940,2024-02-10 23:22:54,2024-03-08 23:22:54,2024-03-09 00:48:54,completed,video,34,5
310,943,2024-09-07 01:20:48,2024-09-16 01:20:48,2024-09-16 02:21:48,completed,in_person,28,5
311,944,2024-08-22 01:09:52,2024-08-29 01:09:52,,cancelled,Video,48,
312,945,2024-04-28 01:48:01,2024-05-11 01:48:01,,no_show,Video,39,
313,949,2024-12-11 13:36:34,2025-01-06 13:36:34,2025-01-06 14:48:34,completed,video,39,5
314,953,2024-01-16 10:09:18,2024-01-22 10:09:18,2024-01-22 10:46:18,completed,Video,42,3
315,955,2024-02-23 12:12:09,2024-03-06 12:12:09,2024-03-06 12:47:09,completed,Video,29,5
316,960,2024-05-11 07:30:35,2024-05-15 07:30:35,,cancelled,phone,42,
317,962,2024-09-02 10:31:46,2024-09-24 10:31:46,2024-09-24 12:00:46,completed,Video,60,4
318,964,2024-02-01 10:08:58,2024-02-17 10:08:58,2024-02-17 11:01:58,completed,in_person,54,4
319,965,2024-12-21 19:22:13,2024-12-23 19:22:13,2024-12-23 20:09:13,completed,Video,20,4
320,966,2024-01-25 08:51:00,2024-02-10 08:51:00,2024-02-10 09:46:00,completed,Video,33,4
321,969,2024-10-28 16:14:50,2024-11-17 16:14:50,2024-11-17 17:17:50,completed,video,35,5
322,970,2024-10-18 09:09:10,2024-11-03 09:09:10,2024-11-03 09:54:10,completed,Video,29,4
323,977,2024-02-27 19:11:21,2024-03-28 19:11:21,2024-03-28 20:13:21,completed,video,57,4
324,980,2024-02-24 16:01:48,2024-03-10 16:01:48,2024-03-10 17:00:48,completed,phone,57,4
325,983,2024-04-17 17:50:02,2024-05-07 17:50:02,2024-05-07 19:10:02,completed,video,32,4
326,984,2024-03-04 00:51:00,2024-03-16 00:51:00,2024-03-16 01:52:00,completed,Video,45,3
327,985,2024-03-12 03:17:07,2024-03-21 03:17:07,,cancelled,video,41,
328,986,2024-06-30 00:50:48,2024-07-21 00:50:48,2024-07-21 01:48:48,completed,Video,31,4
329,987,2024-10-27 12:21:23,2024-10-30 12:21:23,2024-10-30 13:48:23,completed,Video,26,2
330,989,2024-05-24 12:30:02,2024-06-04 12:30:02,2024-06-04 13:02:02,completed,Video,55,4
331,997,2024-06-18 12:37:41,2024-06-19 12:37:41,2024-06-19 13:32:41,completed,phone,54,4
332,1004,2024-03-09 12:45:28,2024-03-26 12:45:28,,cancelled,phone,32,
333,1009,2024-05-27 19:10:13,2024-06-12 19:10:13,2024-06-12 19:46:13,completed,phone,51,4
334,1010,2024-10-01 02:26:20,2024-10-27 02:26:20,2024-10-27 03:16:20,completed,video,21,4
335,1013,2024-10-26 11:26:13,2024-11-09 11:26:13,,cancelled,Video,44,
336,1016,2024-05-14 04:51:06,2024-05-19 04:51:06,2024-05-19 06:02:06,completed,Video,29,4
337,1017,2024-03-14 16:03:41,2024-03-30 16:03:41,2024-03-30 17:11:41,completed,Video,29,4
338,1020,2024-08-10 16:08:11,2024-09-05 16:08:11,2024-09-05 17:22:11,completed,Video,47,4
339,1025,2025-01-18 21:08:40,2025-02-01 21:08:40,2025-02-01 21:41:40,completed,phone,22,4
340,1041,2024-07-27 14:44:09,2024-08-10 14:44:09,,no_show,video,54,
341,1042,2024-08-06 12:56:03,2024-08-24 12:56:03,2024-08-24 13:51:03,completed,Video,27,4
342,1043,2025-01-02 23:16:58,2025-01-17 23:16:58,,no_show,in_person,32,
343,1046,2024-09-09 00:31:16,2024-10-09 00:31:16,2024-10-09 01:13:16,completed,video,32,5
344,1048,2024-04-03 11:43:05,2024-04-08 11:43:05,2024-04-08 12:16:05,completed,phone,45,4
345,1051,2024-01-09 11:27:07,2024-01-30 11:27:07,2024-01-30 12:38:07,completed,phone,51,4
346,1052,2024-08-17 23:46:01,2024-09-13 23:46:01,2024-09-14 00:57:01,completed,in_person,59,5
347,1053,2024-11-23 07:53:54,2024-12-11 07:53:54,,cancelled,Video,24,
348,1054,2024-04-24 15:44:17,2024-05-09 15:44:17,2024-05-09 16:21:17,completed,phone,31,4
349,1058,2024-05-06 12:41:47,2024-05-21 12:41:47,2024-05-21 13:22:47,completed,phone,36,5
350,1059,2024-01-14 04:05:12,2024-01-24 04:05:12,2024-01-24 05:29:12,completed,Video,55,4
351,1060,2025-01-05 13:49:00,2025-02-02 13:49:00,,cancelled,in_person,43,
352,1061,2024-10-18 07:02:53,2024-11-08 07:02:53,2024-11-08 08:06:53,completed,in_person,39,4
353,1062,2024-09-02 13:38:22,2024-09-11 13:38:22,2024-09-11 14:11:22,completed,video,50,5
354,1068,2024-03-04 00:54:29,2024-03-17 00:54:29,2024-03-17 02:02:29,completed,Video,50,3
355,1073,2024-07-28 12:49:11,2024-08-24 12:49:11,,no_show,Video,54,
356,1074,2024-01-19 19:35:25,2024-01-21 19:35:25,2024-01-21 20:52:25,completed,in_person,49,3
357,1077,2025-01-23 19:33:35,2025-01-30 19:33:35,2025-01-30 20:53:35,completed,Video,26,4
358,1078,2024-11-03 10:24:37,2024-11-06 10:24:37,,cancelled,phone,57,
359,1080,2024-11-18 07:01:05,2024-11-25 07:01:05,2024-11-25 07:38:05,completed,phone,46,4
360,1083,2024-10-12 22:13:16,2024-10-15 22:13:16,2024-10-15 22:44:16,completed,video,59,4
361,1084,2024-11-04 11:59:58,2024-12-04 11:59:58,,no_show,phone,31,
362,1085,2024-08-14 13:59:45,2024-09-13 13:59:45,2024-09-13 14:40:45,completed,in_person,23,3
363,1087,2024-07-28 01:22:20,2024-08-10 01:22:20,,cancelled,Video,44,
364,1088,2024-10-31 23:11:57,2024-11-30 23:11:57,2024-11-30 23:48:57,completed,in_person,26,4
365,1092,2024-06-08 16:20:54,2024-06-09 16:20:54,2024-06-09 16:55:54,completed,in_person,27,4
366,1095,2024-06-27 11:58:11,2024-07-27 11:58:11,,cancelled,video,41,
367,1098,2024-06-09 06:41:35,2024-06-21 06:41:35,2024-06-21 07:15:35,completed,video,20,5
368,1101,2024-08-16 15:10:09,2024-09-10 15:10:09,2024-09-10 16:31:09,completed,Video,60,5
369,1105,2024-05-03 21:03:24,2024-05-15 21:03:24,2024-05-15 22:24:24,completed,in_person,35,4
370,1107,2024-10-16 13:53:11,2024-10-24 13:53:11,2024-10-24 14:24:11,completed,Video,31,5
371,1114,2024-08-08 03:35:49,2024-09-01 03:35:49,2024-09-01 04:15:49,completed,phone,57,3
372,1116,2024-02-20 14:37:43,2024-03-20 14:37:43,2024-03-20 15:35:43,completed,phone,25,3
373,1118,2024-11-16 08:08:43,2024-11-28 08:08:43,2024-11-28 09:09:43,completed,phone,32,5
374,1120,2024-08-15 02:55:07,2024-09-12 02:55:07,2024-09-12 04:24:07,completed,in_person,42,5
375,1134,2024-12-28 09:13:07,2025-01-01 09:13:07,2025-01-01 09:50:07,completed,video,24,4
376,1147,2024-12-18 08:43:30,2025-01-17 08:43:30,,cancelled,phone,25,
377,1155,2024-02-22 01:22:40,2024-03-05 01:22:40,2024-03-05 02:44:40,completed,video,32,5
378,1165,2024-03-08 10:36:10,2024-04-06 10:36:10,2024-04-06 11:12:10,completed,Video,48,3
379,1166,2024-03-05 10:34:25,2024-03-13 10:34:25,,cancelled,video,49,
380,1171,2024-04-09 17:15:14,2024-05-06 17:15:14,2024-05-06 17:45:14,completed,video,24,4
381,1177,2024-05-06 09:48:31,2024-05-11 09:48:31,,cancelled,video,48,
382,1178,2024-11-27 10:51:13,2024-12-02 10:51:13,,cancelled,video,27,
383,1179,2024-02-29 16:02:26,2024-03-09 16:02:26,2024-03-09 17:20:26,completed,Video,39,5
384,1184,2024-03-31 04:03:57,2024-04-16 04:03:57,2024-04-16 04:51:57,completed,in_person,47,4
385,1188,2025-01-02 21:37:30,2025-01-29 21:37:30,2025-01-29 22:34:30,completed,phone,28,4
386,1189,2024-11-23 23:24:29,2024-12-19 23:24:29,2024-12-20 00:52:29,completed,phone,45,4
387,1190,2024-10-04 18:56:27,2024-10-21 18:56:27,,cancelled,phone,26,
388,1192,2024-05-25 02:01:52,2024-05-30 02:01:52,2024-05-30 03:29:52,completed,in_person,45,4
389,1193,2024-10-16 23:07:50,2024-10-19 23:07:50,,cancelled,in_person,38,
390,1194,2024-05-24 02:09:37,2024-06-04 02:09:37,2024-06-04 03:38:37,completed,Video,26,4
391,1197,2024-10-15 19:56:45,2024-11-10 19:56:45,2024-11-10 20:53:45,completed,video,40,5
392,1199,2024-01-07 21:06:56,2024-01-11 21:06:56,2024-01-11 21:49:56,completed,in_person,26,4
393,1202,2024-06-15 07:31:57,2024-06-29 07:31:57,,cancelled,Video,60,
394,1203,2024-02-25 02:01:02,2024-03-18 02:01:02,2024-03-18 03:02:02,completed,video,60,4
395,1204,2025-01-31 00:37:35,2025-02-14 00:37:35,2025-02-14 01:50:35,completed,phone,48,4
396,1206,2024-05-07 22:50:25,2024-05-25 22:50:25,,cancelled,Video,20,
397,1209,2024-08-30 22:19:17,2024-09-27 22:19:17,,no_show,phone,51,
398,1210,2024-10-17 05:56:30,2024-11-02 05:56:30,2024-11-02 06:43:30,completed,Video,43,3
399,1215,2024-01-25 00:16:44,2024-02-14 00:16:44,2024-02-14 00:52:44,completed,in_person,52,4
400,1217,2024-08-15 10:54:49,2024-08-27 10:54:49,,cancelled,video,50,
401,1219,2024-09-11 08:10:50,2024-09-20 08:10:50,,no_show,Video,50,
402,1220,2024-04-16 14:50:55,2024-05-16 14:50:55,,cancelled,phone,59,
403,1222,2024-02-18 21:10:54,2024-03-04 21:10:54,2024-03-04 21:41:54,completed,phone,30,4
404,1227,2024-05-26 07:09:01,2024-06-07 07:09:01,2024-06-07 08:15:01,completed,Video,52,4
405,1234,2024-10-18 06:28:51,2024-11-16 06:28:51,2024-11-16 07:38:51,completed,Video,38,4
406,1235,2024-08-16 06:58:06,2024-09-06 06:58:06,2024-09-06 08:06:06,completed,phone,37,4
407,1236,2024-08-04 20:25:53,2024-08-27 20:25:53,,cancelled,in_person,31,
408,1238,2024-07-31 22:01:07,2024-08-29 22:01:07,,cancelled,video,52,
409,1242,2024-04-02 18:36:43,2024-04-19 18:36:43,,cancelled,video,27,
410,1243,2024-02-12 07:59:37,2024-03-05 07:59:37,,cancelled,in_person,57,
411,1249,2024-08-12 04:18:54,2024-08-15 04:18:54,2024-08-15 05:12:54,completed,in_person,51,3
412,1250,2024-01-18 19:53:41,2024-01-19 19:53:41,,cancelled,Video,53,
413,1254,2024-08-12 12:06:57,2024-08-18 12:06:57,2024-08-18 13:20:57,completed,video,36,4
414,1255,2024-11-11 15:53:10,2024-11-20 15:53:10,,cancelled,in_person,51,
415,1257,2024-08-08 01:42:40,2024-08-29 01:42:40,2024-08-29 02:56:40,completed,in_person,36,3
416,1262,2024-10-22 06:44:42,2024-11-11 06:44:42,2024-11-11 07:16:42,completed,in_person,58,4
417,1266,2024-10-16 16:29:52,2024-10-31 16:29:52,2024-10-31 17:44:52,completed,phone,29,5
418,1267,2024-10-20 08:10:20,2024-11-17 08:10:20,2024-11-17 09:16:20,completed,Video,41,3
419,1268,2024-06-18 06:28:44,2024-07-16 06:28:44,,no_show,video,56,
420,1272,2024-01-17 23:51:35,2024-02-02 23:51:35,2024-02-03 01:06:35,completed,Video,45,4
421,1273,2024-10-22 21:48:46,2024-11-17 21:48:46,2024-11-17 22:31:46,completed,in_person,57,5
422,1275,2024-07-28 00:09:36,2024-08-14 00:09:36,,cancelled,video,47,
423,1280,2024-02-08 21:16:50,2024-02-19 21:16:50,2024-02-19 22:28:50,completed,video,35,5
424,1282,2024-12-04 13:38:55,2024-12-05 13:38:55,2024-12-05 14:20:55,completed,phone,22,4
425,1283,2024-06-26 22:31:20,2024-07-05 22:31:20,2024-07-05 23:37:20,completed,phone,53,4
426,1286,2024-05-16 15:49:57,2024-06-14 15:49:57,2024-06-14 16:32:57,completed,Video,28,4
427,1292,2024-05-25 02:19:46,2024-06-05 02:19:46,,cancelled,in_person,23,
428,1295,2024-11-01 21:04:11,2024-11-11 21:04:11,2024-11-11 22:27:11,completed,video,35,5
429,1309,2024-01-19 13:04:41,2024-02-09 13:04:41,2024-02-09 13:34:41,completed,Video,48,4
430,1310,2024-01-13 11:02:09,2024-01-17 11:02:09,2024-01-17 11:36:09,completed,in_person,54,3
431,1313,2024-07-12 21:39:25,2024-08-07 21:39:25,,cancelled,Video,54,
432,1314,2024-12-07 00:02:18,2024-12-22 00:02:18,2024-12-22 01:13:18,completed,in_person,34,4
433,1315,2024-12-27 08:02:39,2024-12-31 08:02:39,2024-12-31 08:45:39,completed,in_person,23,5
434,1318,2024-08-28 10:59:32,2024-09-07 10:59:32,,cancelled,phone,39,
435,1319,2024-10-27 05:56:30,2024-11-24 05:56:30,2024-11-24 06:26:30,completed,video,40,4
436,1327,2024-10-12 19:24:43,2024-10-16 19:24:43,2024-10-16 20:43:43,completed,video,55,4
437,1331,2024-10-20 13:01:56,2024-10-31 13:01:56,2024-10-31 14:30:56,completed,Video,54,4
438,1332,2024-07-30 11:12:50,2024-08-15 11:12:50,2024-08-15 12:17:50,completed,Video,41,3
439,1335,2024-04-13 06:13:08,2024-04-16 06:13:08,,no_show,in_person,38,
440,1339,2024-01-30 02:19:24,2024-02-23 02:19:24,2024-02-23 03:38:24,completed,video,44,4
441,1340,2024-02-21 07:59:22,2024-03-14 07:59:22,,cancelled,video,45,
442,1341,2025-01-18 07:10:32,2025-02-16 07:10:32,2025-02-16 07:46:32,completed,video,47,4
443,1346,2024-01-18 06:18:27,2024-01-26 06:18:27,2024-01-26 07:03:27,completed,in_person,33,4
444,1354,2024-07-12 08:25:09,2024-07-19 08:25:09,2024-07-19 09:35:09,completed,Video,21,3
445,1363,2024-03-05 08:57:53,2024-03-10 08:57:53,,cancelled,in_person,31,
446,1367,2024-05-17 22:12:07,2024-05-31 22:12:07,2024-05-31 23:41:07,completed,in_person,35,4
447,1374,2024-03-24 12:39:44,2024-04-15 12:39:44,2024-04-15 13:30:44,completed,Video,44,3
448,1377,2024-05-02 06:02:15,2024-05-06 06:02:15,2024-05-06 07:24:15,completed,in_person,30,5
449,1380,2024-05-06 10:56:00,2024-05-18 10:56:00,2024-05-18 12:18:00,completed,video,34,3
450,1383,2024-09-07 06:15:22,2024-10-07 06:15:22,,no_show,video,56,
451,1384,2024-04-30 13:29:36,2024-05-26 13:29:36,,cancelled,in_person,54,
452,1387,2024-09-10 10:30:12,2024-09-19 10:30:12,2024-09-19 11:20:12,completed,in_person,54,4
453,1390,2024-10-09 21:21:14,2024-10-19 21:21:14,,no_show,video,40,
454,1391,2024-02-21 07:21:39,2024-03-22 07:21:39,,no_show,phone,25,
455,1398,2024-04-25 02:02:51,2024-05-14 02:02:51,,cancelled,video,27,
456,1406,2024-01-31 14:56:22,2024-02-08 14:56:22,,cancelled,video,39,
457,1408,2024-08-18 23:11:50,2024-09-08 23:11:50,2024-09-09 00:05:50,completed,in_person,21,5
458,1409,2024-02-18 18:38:53,2024-03-16 18:38:53,2024-03-16 19:58:53,completed,phone,47,5
459,1412,2024-06-22 03:08:55,2024-06-24 03:08:55,2024-06-24 04:34:55,completed,phone,22,2
460,1413,2024-01-31 01:36:55,2024-02-23 01:36:55,2024-02-23 03:00:55,completed,phone,36,4
461,1414,2024-07-28 09:32:55,2024-08-10 09:32:55,2024-08-10 10:15:55,completed,phone,54,4
462,1416,2024-07-16 14:54:34,2024-07-28 14:54:34,2024-07-28 15:42:34,completed,Video,38,5
463,1418,2024-11-19 16:52:38,2024-12-04 16:52:38,2024-12-04 17:27:38,completed,Video,53,4
464,1419,2024-09-13 20:03:30,2024-09-29 20:03:30,2024-09-29 21:20:30,completed,video,25,4
465,1423,2024-11-29 14:28:09,2024-12-26 14:28:09,2024-12-26 15:09:09,completed,phone,23,4
466,1424,2025-01-07 17:19:22,2025-01-11 17:19:22,2025-01-11 18:10:22,completed,video,39,3
467,1425,2024-07-24 13:04:13,2024-08-04 13:04:13,,no_show,in_person,24,
468,1427,2024-05-07 07:27:12,2024-05-28 07:27:12,2024-05-28 08:14:12,completed,in_person,50,3
469,1435,2024-08-06 03:53:54,2024-09-04 03:53:54,2024-09-04 05:15:54,completed,Video,35,4
470,1436,2024-05-17 00:18:25,2024-06-01 00:18:25,2024-06-01 00:51:25,completed,Video,43,4
471,1441,2024-09-29 22:14:46,2024-10-12 22:14:46,2024-10-12 23:02:46,completed,phone,52,4
472,1447,2024-09-08 06:30:15,2024-09-14 06:30:15,2024-09-14 07:49:15,completed,video,25,3
473,1457,2024-04-28 20:48:43,2024-05-21 20:48:43,2024-05-21 21:55:43,completed,in_person,40,4
474,1459,2025-01-22 00:44:37,2025-02-19 00:44:37,2025-02-19 02:07:37,completed,phone,53,4
475,1462,2024-03-18 18:25:15,2024-04-16 18:25:15,2024-04-16 19:37:15,completed,phone,44,3
476,1465,2024-02-08 02:53:36,2024-03-08 02:53:36,2024-03-08 04:19:36,completed,Video,38,5
477,1468,2024-11-09 12:34:38,2024-11-27 12:34:38,2024-11-27 13:34:38,completed,Video,50,5
478,1469,2024-11-22 08:33:29,2024-12-13 08:33:29,2024-12-13 09:33:29,completed,in_person,36,4
479,1471,2024-01-04 02:44:29,2024-01-11 02:44:29,2024-01-11 03:16:29,completed,phone,35,4
480,1473,2024-03-24 00:35:29,2024-03-28 00:35:29,2024-03-28 01:59:29,completed,in_person,27,5
481,1476,2024-06-18 15:36:15,2024-06-28 15:36:15,2024-06-28 16:57:15,completed,in_person,47,5
482,1477,2025-01-30 21:12:24,2025-02-12 21:12:24,,cancelled,video,57,
483,1479,2024-05-25 16:11:04,2024-06-06 16:11:04,2024-06-06 17:34:04,completed,phone,28,5
484,1480,2024-11-29 18:37:10,2024-12-21 18:37:10,2024-12-21 19:20:10,completed,video,48,5
485,1485,2025-01-21 13:22:34,2025-02-02 13:22:34,2025-02-02 14:46:34,completed,in_person,40,3
486,1487,2024-05-23 04:40:51,2024-06-04 04:40:51,,cancelled,in_person,33,
487,1492,2024-03-27 00:58:59,2024-03-29 00:58:59,2024-03-29 02:22:59,completed,phone,48,4
488,1493,2024-03-24 01:45:38,2024-04-09 01:45:38,,no_show,video,37,
489,1494,2024-04-24 04:02:47,2024-05-20 04:02:47,2024-05-20 05:26:47,completed,in_person,23,4
490,1496,2024-08-15 15:34:32,2024-09-08 15:34:32,2024-09-08 16:09:32,completed,phone,43,4
491,1502,2024-06-07 07:51:02,2024-07-06 07:51:02,2024-07-06 08:50:02,completed,phone,28,4
492,1503,2024-04-19 06:47:53,2024-05-10 06:47:53,2024-05-10 07:33:53,completed,phone,55,4
493,1504,2024-01-11 16:38:49,2024-01-22 16:38:49,,cancelled,in_person,44,
494,1508,2025-01-08 02:22:42,2025-02-04 02:22:42,2025-02-04 03:09:42,completed,Video,20,3
495,1511,2024-04-22 09:15:27,2024-05-11 09:15:27,,cancelled,Video,20,
496,1512,2024-07-19 22:01:28,2024-07-25 22:01:28,2024-07-25 23:17:28,completed,in_person,28,5
497,1513,2024-09-09 22:52:02,2024-10-02 22:52:02,2024-10-02 23:31:02,completed,in_person,44,5
498,1519,2024-05-30 05:35:38,2024-06-08 05:35:38,,cancelled,Video,47,
499,1521,2024-06-03 22:19:44,2024-06-17 22:19:44,,no_show,video,60,
500,1522,2024-10-04 04:51:55,2024-10-19 04:51:55,2024-10-19 06:17:55,completed,phone,36,4
501,1528,2024-12-28 19:03:21,2025-01-20 19:03:21,2025-01-20 19:36:21,completed,in_person,58,4
502,1531,2024-10-15 01:38:53,2024-10-23 01:38:53,2024-10-23 03:03:53,completed,in_person,53,4
503,1532,2024-11-13 18:53:18,2024-11-22 18:53:18,2024-11-22 19:49:18,completed,phone,56,5
504,1534,2024-07-21 20:35:06,2024-08-03 20:35:06,2024-08-03 21:48:06,completed,in_person,57,4
505,1539,2024-03-18 17:52:44,2024-03-24 17:52:44,2024-03-24 18:28:44,completed,in_person,58,4
506,1540,2024-08-03 16:08:35,2024-08-17 16:08:35,2024-08-17 17:11:35,completed,video,50,4
507,1542,2024-05-07 14:40:07,2024-05-09 14:40:07,2024-05-09 15:12:07,completed,video,53,4
508,1544,2024-05-01 21:50:15,2024-05-29 21:50:15,,cancelled,video,29,
509,1545,2024-05-19 08:06:04,2024-06-13 08:06:04,2024-06-13 08:50:04,completed,Video,47,5
510,1546,2024-04-13 00:22:05,2024-05-06 00:22:05,2024-05-06 01:41:05,completed,phone,59,5
511,1550,2024-09-02 16:49:48,2024-09-21 16:49:48,2024-09-21 18:17:48,completed,video,27,4
512,1552,2024-10-17 21:51:01,2024-11-14 21:51:01,2024-11-14 23:18:01,completed,phone,22,3
513,1553,2024-11-22 12:00:57,2024-11-26 12:00:57,2024-11-26 13:05:57,completed,in_person,58,5
514,1555,2024-12-03 13:52:31,2025-01-02 13:52:31,2025-01-02 14:44:31,completed,video,25,3
515,1557,2024-09-06 08:33:52,2024-09-13 08:33:52,,cancelled,video,43,
516,1559,2024-12-11 16:48:50,2024-12-25 16:48:50,2024-12-25 17:59:50,completed,phone,29,4
517,1566,2024-04-15 00:38:56,2024-05-13 00:38:56,2024-05-13 02:04:56,completed,phone,30,4
518,1569,2024-02-27 14:41:01,2024-03-22 14:41:01,2024-03-22 15:30:01,completed,phone,23,4
519,1571,2024-09-06 22:20:33,2024-09-30 22:20:33,2024-09-30 23:18:33,completed,in_person,28,4
520,1577,2024-05-07 21:00:43,2024-05-09 21:00:43,,no_show,phone,42,
521,1578,2024-01-24 06:29:49,2024-02-07 06:29:49,2024-02-07 07:37:49,completed,Video,37,4
522,1581,2024-03-03 23:07:39,2024-03-28 23:07:39,,cancelled,Video,49,
523,1594,2024-10-20 12:29:13,2024-11-06 12:29:13,,no_show,in_person,30,
524,1596,2024-04-26 11:25:51,2024-05-12 11:25:51,,cancelled,in_person,59,
525,1597,2024-07-15 03:39:49,2024-07-25 03:39:49,2024-07-25 04:33:49,completed,Video,58,4
526,1599,2024-02-08 01:23:14,2024-03-05 01:23:14,2024-03-05 02:04:14,completed,phone,26,4
527,1602,2024-06-10 11:50:41,2024-06-27 11:50:41,2024-06-27 12:21:41,completed,phone,21,5
528,1605,2024-02-06 11:53:37,2024-03-03 11:53:37,2024-03-03 12:27:37,completed,Video,58,4
529,1607,2024-01-04 20:40:47,2024-01-30 20:40:47,2024-01-30 21:39:47,completed,video,31,5
530,1609,2024-07-28 09:58:56,2024-08-27 09:58:56,2024-08-27 11:07:56,completed,in_person,34,4
531,1611,2024-08-03 00:08:36,2024-08-06 00:08:36,2024-08-06 01:01:36,completed,Video,24,5
532,1613,2024-05-12 17:16:07,2024-05-16 17:16:07,,cancelled,phone,43,
533,1614,2024-09-08 20:09:07,2024-10-05 20:09:07,2024-10-05 21:35:07,completed,video,34,5
534,1621,2024-10-13 15:32:46,2024-10-20 15:32:46,2024-10-20 17:02:46,completed,in_person,43,5
